@rel(Composed_Of)
@from(PE_PPort)key|@to(PE_LPort)key
149.0.3.223/1/0/4|149.0.3.223/1/0/4/62
12.122.72.115/3/3/0|12.122.72.115/3/3/0/0
149.4.64.5/0/1/8|149.4.64.5/0/1/8/1
8.8.0.172/5/0/4|8.8.0.172/5/0/4/2
149.0.3.223/1/0/1|149.0.3.223/1/0/1/47
149.0.3.196/0/0/9|149.0.3.196/0/0/9/6020
12.122.72.115/4/3/0|12.122.72.115/4/3/0/2
150.0.0.56/0/1/0|150.0.0.56/0/1/0/4
10.0.38.59/0/0/2|10.0.38.59/0/0/2/3
148.0.131.239/5/0/0|148.0.131.239/5/0/0/6177
10.0.36.72/6/0/3|10.0.36.72/6/0/3/7
8.8.0.154/3/1/0|8.8.0.154/3/1/0/6
10.0.36.14/10/1/0|10.0.36.14/10/1/0/2
10.0.36.14/1/0/0|10.0.36.14/1/0/0/8
10.0.40.35/2/0/0|10.0.40.35/2/0/0/5
143.0.24.102/0/2/2|143.0.24.102/0/2/2/52
10.0.36.75/8/2/2|10.0.36.75/8/2/2/2
10.144.0.61/9/2/4|10.144.0.61/9/2/4/1
149.0.3.203/1/0/0|149.0.3.203/1/0/0/6003
10.0.36.7/11/1/3|10.0.36.7/11/1/3/4
143.0.68.208/0/1/3|143.0.68.208/0/1/3/18
149.4.64.5/1/0/9|149.4.64.5/1/0/9/0
10.0.40.1/1/1/2|10.0.40.1/1/1/2/8
10.0.40.4/3/0/0|10.0.40.4/3/0/0/1
12.123.80.15/2/1/1|12.123.80.15/2/1/1/66
10.0.36.14/3/0/3|10.0.36.14/3/0/3/7
150.0.0.212/1/1/3|150.0.0.212/1/1/3/61
143.0.68.244/7/0/0|143.0.68.244/7/0/0/6010
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6027
10.0.40.4/1/1/4|10.0.40.4/1/1/4/2
148.0.131.193/0/2/0|148.0.131.193/0/2/0/25
150.0.0.21/3/3/0|150.0.0.21/3/3/0/4
10.0.36.7/11/1/3|10.0.36.7/11/1/3/13
143.0.24.168/5/3/0|143.0.24.168/5/3/0/60
12.123.68.4/3/0/1|12.123.68.4/3/0/1/2
143.0.68.242/3/1/9|143.0.68.242/3/1/9/195
149.0.3.196/0/0/9|149.0.3.196/0/0/9/6000
12.123.80.46/1/0/5|12.123.80.46/1/0/5/6004
10.0.40.7/3/1/1|10.0.40.7/3/1/1/12
10.0.40.7/2/0/0|10.0.40.7/2/0/0/17
10.144.0.62/9/2/4|10.144.0.62/9/2/4/9
8.8.0.217/0/0/5|8.8.0.217/0/0/5/4
12.123.80.84/0/1/0|12.123.80.84/0/1/0/15
8.8.0.144/5.0/1.1|8.8.0.144/5.0/1.1/6
10.0.38.78/5/0/6|10.0.38.78/5/0/6/24
143.0.68.62/1/1/1|143.0.68.62/1/1/1/15
12.123.80.117/2/0/2|12.123.80.117/2/0/2/2
12.123.80.37/0/0/1|12.123.80.37/0/0/1/16
149.4.64.1/5/0/0|149.4.64.1/5/0/0/1
10.0.36.72/2/0/0|10.0.36.72/2/0/0/6
8.8.0.197/5/0/5|8.8.0.197/5/0/5/6
150.0.0.29/5/0/4|150.0.0.29/5/0/4/22
10.0.36.75/11/1/1|10.0.36.75/11/1/1/4
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6051
12.122.74.1/0/1/1|12.122.74.1/0/1/1/1
10.0.36.20/0/0/0|10.0.36.20/0/0/0/1
10.0.40.4/0/2/0|10.0.40.4/0/2/0/7
149.9.0.29/0/0/4|149.9.0.29/0/0/4/6013
72.44.12.28/5/0/2|72.44.12.28/5/0/2/4
10.0.40.36/1/0/1|10.0.40.36/1/0/1/8
10.0.36.5/0/3/7|10.0.36.5/0/3/7/0
72.44.12.28/2/0/0|72.44.12.28/2/0/0/1
149.9.0.18/1/0/0|149.9.0.18/1/0/0/12
8.8.0.177/3/0/2|8.8.0.177/3/0/2/6
8.8.0.157/1/0/2|8.8.0.157/1/0/2/6
149.0.3.223/5/0/3|149.0.3.223/5/0/3/6006
12.80.0.208/8/0/0|12.80.0.208/8/0/0/35
10.144.0.122/4/2/0|10.144.0.122/4/2/0/272
12.123.80.212/0/0/7|12.123.80.212/0/0/7/6003
14.195.0.50/0/0/6|14.195.0.50/0/0/6/2
12.123.80.188/0/0/8|12.123.80.188/0/0/8/26
10.144.0.62/9/1/6|10.144.0.62/9/1/6/4
10.144.0.62/9/2/4|10.144.0.62/9/2/4/11
143.0.68.49/4/0/0|143.0.68.49/4/0/0/16
12.123.80.29/1/1/0|12.123.80.29/1/1/0/69
149.9.0.27/0/0/4|149.9.0.27/0/0/4/6008
12.123.68.1/2/3/0|12.123.68.1/2/3/0/35
12.123.68.1/2/3/0|12.123.68.1/2/3/0/31
10.0.36.73/0/1/5|10.0.36.73/0/1/5/1
12.123.80.219/0/0/2|12.123.80.219/0/0/2/7
143.0.68.244/7/0/0|143.0.68.244/7/0/0/6017
143.0.68.69/1/0/4|143.0.68.69/1/0/4/15
10.0.36.72/2/2/3|10.0.36.72/2/2/3/0
143.0.68.208/0/1/3|143.0.68.208/0/1/3/2
10.0.40.1/1/1/1|10.0.40.1/1/1/1/1
149.0.3.196/0/2/6|149.0.3.196/0/2/6/160
143.0.68.49/0/0/1|143.0.68.49/0/0/1/7
150.0.0.89/1/0/2|150.0.0.89/1/0/2/5
148.0.131.175/1/0/1|148.0.131.175/1/0/1/16
143.0.68.168/2/0/5|143.0.68.168/2/0/5/20
10.0.38.72/0/0/4|10.0.38.72/0/0/4/21
10.144.0.137/1/3/3|10.144.0.137/1/3/3/6014
10.0.36.73/3/0/0|10.0.36.73/3/0/0/1
10.204.76.1/4/0/3|10.204.76.1/4/0/3/1
10.0.36.77/1/3/8|10.0.36.77/1/3/8/5
12.80.84.26/3/0/0|12.80.84.26/3/0/0/1
143.0.68.242/3/1/9|143.0.68.242/3/1/9/192
10.0.38.50/0/0/1|10.0.38.50/0/0/1/6
10.0.40.4/2/1/0|10.0.40.4/2/1/0/3
143.0.68.209/0/1/0|143.0.68.209/0/1/0/19
149.0.3.223/1/0/4|149.0.3.223/1/0/4/61
10.0.40.4/0/3/7|10.0.40.4/0/3/7/2
10.0.40.4/1/0/6|10.0.40.4/1/0/6/1
12.122.72.115/1/3/0|12.122.72.115/1/3/0/6
12.80.68.130/1/0/0|12.80.68.130/1/0/0/3
148.0.131.176/0/0/0|148.0.131.176/0/0/0/3
143.1.140.2/3/0/0|143.1.140.2/3/0/0/11
143.0.68.209/0/1/0|143.0.68.209/0/1/0/18
10.0.36.75/2/0/3|10.0.36.75/2/0/3/1
10.0.36.73/0/1/2|10.0.36.73/0/1/2/6
12.122.72.115/0/2/6|12.122.72.115/0/2/6/2
149.9.0.28/5/0/6|149.9.0.28/5/0/6/19
10.0.38.44/5/0/9|10.0.38.44/5/0/9/25
8.8.0.171/5/0/2|8.8.0.171/5/0/2/13
10.144.0.112/0/3/0|10.144.0.112/0/3/0/69
12.123.80.15/1/0/0|12.123.80.15/1/0/0/30
150.0.0.217/0/0/2|150.0.0.217/0/0/2/7
12.82.0.62/1/3/8|12.82.0.62/1/3/8/87
8.8.0.206/1/0/9|8.8.0.206/1/0/9/3
143.0.68.229/1/0/9|143.0.68.229/1/0/9/42
143.0.68.169/2/2/0|143.0.68.169/2/2/0/79
10.0.36.75/5/0/3|10.0.36.75/5/0/3/1
10.0.36.74/11/0/1|10.0.36.74/11/0/1/1
10.0.40.7/4/3/1|10.0.40.7/4/3/1/1
10.0.36.78/3/1/1|10.0.36.78/3/1/1/2
12.80.72.34/1/0/8|12.80.72.34/1/0/8/40
143.0.68.247/4/2/4|143.0.68.247/4/2/4/86
10.0.38.64/1/0/1|10.0.38.64/1/0/1/6
149.0.3.138/0/0/2|149.0.3.138/0/0/2/9
149.0.3.140/1/0/0|149.0.3.140/1/0/0/4
149.4.64.6/3/0/4|149.4.64.6/3/0/4/2
12.80.0.219/0/2/0|12.80.0.219/0/2/0/6
10.0.40.7/0/1/4|10.0.40.7/0/1/4/1
149.8.0.160/1/2/8|149.8.0.160/1/2/8/1
149.8.0.128/9/0/1|149.8.0.128/9/0/1/1
12.122.72.112/2/0/1|12.122.72.112/2/0/1/1
149.0.3.203/1/0/0|149.0.3.203/1/0/0/6005
143.0.24.102/0/0/9|143.0.24.102/0/0/9/29
143.0.24.131/2/0/0|143.0.24.131/2/0/0/22
10.144.0.116/1/2/2|10.144.0.116/1/2/2/3
10.0.36.75/11/2/2|10.0.36.75/11/2/2/1
10.0.40.42/1/0/1|10.0.40.42/1/0/1/1
10.0.40.7/0/0/5|10.0.40.7/0/0/5/0
143.0.24.149/3/0/0|143.0.24.149/3/0/0/6
10.0.36.6/0/3/4|10.0.36.6/0/3/4/1
12.80.84.13/3/0/0|12.80.84.13/3/0/0/8
149.0.3.138/0/0/9|149.0.3.138/0/0/9/34
10.0.36.5/0/3/8|10.0.36.5/0/3/8/1
10.0.34.15/4/0/0|10.0.34.15/4/0/0/0
150.0.0.215/0/0/0|150.0.0.215/0/0/0/6023
10.0.40.7/2/1/5|10.0.40.7/2/1/5/1
149.4.64.5/1/0/3|149.4.64.5/1/0/3/1
10.0.36.76/1/0/3|10.0.36.76/1/0/3/1
10.0.36.76/9/0/1|10.0.36.76/9/0/1/2
8.8.0.172/5/0/2|8.8.0.172/5/0/2/3
143.0.68.35/1/0/6|143.0.68.35/1/0/6/28
12.80.0.208/3/2/0|12.80.0.208/3/2/0/84
10.144.0.137/1/3/1|10.144.0.137/1/3/1/1946
10.0.8.122/1/2/4|10.0.8.122/1/2/4/1
10.0.36.77/1/3/8|10.0.36.77/1/3/8/3
12.80.68.134/4/0/2|12.80.68.134/4/0/2/14
12.123.80.32/2/0/7|12.123.80.32/2/0/7/45
143.0.24.168/4/1/0|143.0.24.168/4/1/0/111
150.0.0.168/5/1/6|150.0.0.168/5/1/6/6025
12.123.80.60/0/0/9|12.123.80.60/0/0/9/6
143.0.24.98/1/2/5|143.0.24.98/1/2/5/77
10.204.241.51/FastEthernet0/4|10.204.241.51/FastEthernet0/4/4
10.0.36.78/7/0/0|10.0.36.78/7/0/0/2
10.0.36.78/7/0/5|10.0.36.78/7/0/5/1
149.4.64.2/0/2/3|149.4.64.2/0/2/3/1
143.0.68.172/4/0/8|143.0.68.172/4/0/8/171
10.0.36.72/2/0/5|10.0.36.72/2/0/5/4
10.144.0.154/1/0/3|10.144.0.154/1/0/3/720
143.0.68.169/3/0/0|143.0.68.169/3/0/0/82
10.0.36.14/1/0/2|10.0.36.14/1/0/2/1
10.0.38.42/1/0/5|10.0.38.42/1/0/5/15
149.8.0.12/0/0/0|149.8.0.12/0/0/0/3
149.0.3.136/0/0/2|149.0.3.136/0/0/2/7
143.0.68.21/1/0/0|143.0.68.21/1/0/0/22
10.0.36.74/1/0/3|10.0.36.74/1/0/3/1
143.0.68.214/1/0/3|143.0.68.214/1/0/3/6002
12.80.0.212/3/2/0|12.80.0.212/3/2/0/10
10.0.36.78/1/0/0|10.0.36.78/1/0/0/6
10.0.36.14/0/0/1|10.0.36.14/0/0/1/1
143.0.68.242/3/1/9|143.0.68.242/3/1/9/194
149.4.64.5/0/1/0|149.4.64.5/0/1/0/5
143.1.140.2/3/0/0|143.1.140.2/3/0/0/7
143.0.68.230/2/2/3|143.0.68.230/2/2/3/156
10.0.36.3/1/0/7|10.0.36.3/1/0/7/4
10.0.36.75/9/0/5|10.0.36.75/9/0/5/1
10.0.36.5/0/2/6|10.0.36.5/0/2/6/0
149.0.3.202/0/0/0|149.0.3.202/0/0/0/6000
149.0.3.194/1/0/0|149.0.3.194/1/0/0/84
143.0.24.98/1/1/3|143.0.24.98/1/1/3/42
12.80.84.27/0/2/0|12.80.84.27/0/2/0/2
148.0.131.182/2/0/3|148.0.131.182/2/0/3/39
12.80.0.208/4/0/0|12.80.0.208/4/0/0/31
143.0.68.168/1/1/1|143.0.68.168/1/1/1/182
149.9.0.6/0/3/0|149.9.0.6/0/3/0/6000
10.144.0.137/1/3/5|10.144.0.137/1/3/5/6030
10.144.0.137/3/3/1|10.144.0.137/3/3/1/2187
12.122.72.115/3/2/9|12.122.72.115/3/2/9/2
143.0.68.72/0/0/0|143.0.68.72/0/0/0/4
143.0.68.21/5/0/0|143.0.68.21/5/0/0/20
149.0.3.207/2/2/0|149.0.3.207/2/2/0/22
143.0.68.51/5/0/2|143.0.68.51/5/0/2/14
10.144.0.62/9/0/0|10.144.0.62/9/0/0/1
10.0.32.65/8/0/0|10.0.32.65/8/0/0/4
12.123.80.17/2/0/8|12.123.80.17/2/0/8/6002
143.0.68.170/1/0/7|143.0.68.170/1/0/7/6002
10.144.0.113/0/0/0|10.144.0.113/0/0/0/10
10.0.36.72/0/0/5|10.0.36.72/0/0/5/1
12.122.72.115/4/3/4|12.122.72.115/4/3/4/5
143.0.68.247/4/2/4|143.0.68.247/4/2/4/70
10.0.8.124/0/0/1|10.0.8.124/0/0/1/4
143.0.68.110/2/0/5|143.0.68.110/2/0/5/6001
149.4.64.2/0/1/2|149.4.64.2/0/1/2/4
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6012
10.0.40.4/0/3/0|10.0.40.4/0/3/0/2
149.0.3.244/3/0/3|149.0.3.244/3/0/3/6000
143.0.68.242/5/0/0|143.0.68.242/5/0/0/6017
149.4.64.2/0/2/0|149.4.64.2/0/2/0/2
12.123.80.32/1/0/0|12.123.80.32/1/0/0/16
10.0.36.7/8/2/5|10.0.36.7/8/2/5/1
10.0.36.77/11/2/4|10.0.36.77/11/2/4/1
149.9.0.29/3/0/0|149.9.0.29/3/0/0/6001
143.0.24.98/1/1/9|143.0.24.98/1/1/9/71
149.9.0.61/5/0/0|149.9.0.61/5/0/0/3
10.0.8.124/8/0/4|10.0.8.124/8/0/4/6
149.9.0.28/5/1/6|149.9.0.28/5/1/6/29
143.0.68.62/1/0/5|143.0.68.62/1/0/5/9
10.0.36.77/11/2/3|10.0.36.77/11/2/3/1
143.1.140.2/5/0/0|143.1.140.2/5/0/0/1
12.122.72.112/2/1/1|12.122.72.112/2/1/1/0
12.82.0.53/3/0/8|12.82.0.53/3/0/8/34
150.0.0.10/2/0/3|150.0.0.10/2/0/3/6016
12.123.115.36/GigabitEthernet0/1|12.123.115.36/GigabitEthernet0/1/1
10.0.36.73/7/2/0|10.0.36.73/7/2/0/3
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6034
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6017
143.0.68.184/0/0/5|143.0.68.184/0/0/5/6022
143.0.68.208/1/1/1|143.0.68.208/1/1/1/48
10.0.40.4/3/0/9|10.0.40.4/3/0/9/14
10.0.40.4/3/1/1|10.0.40.4/3/1/1/5
10.0.36.75/8/2/1|10.0.36.75/8/2/1/4
10.0.36.75/8/2/5|10.0.36.75/8/2/5/6
10.0.40.4/3/1/1|10.0.40.4/3/1/1/12
150.0.0.89/1/0/7|150.0.0.89/1/0/7/38
10.0.40.33/1/0/1|10.0.40.33/1/0/1/1
148.0.131.182/1/0/0|148.0.131.182/1/0/0/36
10.144.0.65/5/2/0|10.144.0.65/5/2/0/6001
150.0.0.131/0/2/3|150.0.0.131/0/2/3/11
143.1.140.2/3/0/0|143.1.140.2/3/0/0/13
149.0.3.138/0/1/1|149.0.3.138/0/1/1/39
143.0.68.169/2/0/0|143.0.68.169/2/0/0/43
10.0.36.78/2/0/5|10.0.36.78/2/0/5/1
149.9.0.128/1/3/4|149.9.0.128/1/3/4/4
12.122.72.115/0/2/3|12.122.72.115/0/2/3/2
10.0.36.73/1/1/6|10.0.36.73/1/1/6/3
88.33.55.4/3/1/0|88.33.55.4/3/1/0/1
12.123.80.15/2/1/1|12.123.80.15/2/1/1/65
12.80.0.209/4/1/0|12.80.0.209/4/1/0/32
148.0.131.239/5/0/0|148.0.131.239/5/0/0/6175
10.0.36.75/4/2/2|10.0.36.75/4/2/2/1
10.0.36.21/2/3/1|10.0.36.21/2/3/1/2
143.0.68.242/4/1/3|143.0.68.242/4/1/3/6001
10.0.36.73/0/3/3|10.0.36.73/0/3/3/1
10.144.0.113/11/3/0|10.144.0.113/11/3/0/7
10.144.0.61/10/0/6|10.144.0.61/10/0/6/1
149.4.64.5/0/3/1|149.4.64.5/0/3/1/1
10.0.36.73/1/0/0|10.0.36.73/1/0/0/1
10.0.38.45/5/0/6|10.0.38.45/5/0/6/4
10.0.36.75/2/0/2|10.0.36.75/2/0/2/1
8.8.0.220/1/0/9|8.8.0.220/1/0/9/4
150.0.0.183/1/2/0|150.0.0.183/1/2/0/14
10.0.36.77/10/0/8|10.0.36.77/10/0/8/1
149.4.64.2/2/0/2|149.4.64.2/2/0/2/1
8.8.0.148/1/0/1|8.8.0.148/1/0/1/2
148.0.131.177/0/1/0|148.0.131.177/0/1/0/6
149.8.0.160/1/0/3|149.8.0.160/1/0/3/4
143.0.68.213/4/0/1|143.0.68.213/4/0/1/6004
8.8.0.172/5/0/0|8.8.0.172/5/0/0/16
143.0.24.248/0/0/0|143.0.24.248/0/0/0/7
10.0.8.124/0/0/4|10.0.8.124/0/0/4/1
150.0.0.167/1/0/4|150.0.0.167/1/0/4/6003
149.0.3.135/0/0/0|149.0.3.135/0/0/0/6004
10.0.32.65/8/0/0|10.0.32.65/8/0/0/2
143.0.68.122/5/2/0|143.0.68.122/5/2/0/3
10.0.36.21/9/3/1|10.0.36.21/9/3/1/5
143.0.68.172/3/0/0|143.0.68.172/3/0/0/6002
10.0.40.32/4/0/9|10.0.40.32/4/0/9/2
12.122.72.112/0/3/0|12.122.72.112/0/3/0/0
148.0.131.204/5/0/0|148.0.131.204/5/0/0/6188
150.0.0.44/1/0/2|150.0.0.44/1/0/2/24
148.0.131.175/1/0/0|148.0.131.175/1/0/0/4
12.80.68.138/0/0/1|12.80.68.138/0/0/1/8
148.0.131.239/5/0/0|148.0.131.239/5/0/0/6151
10.0.36.73/0/3/0|10.0.36.73/0/3/0/3
10.0.36.74/2/0/2|10.0.36.74/2/0/2/1
12.82.78.30/2/2/9|12.82.78.30/2/2/9/143
72.44.12.28/5/1/0|72.44.12.28/5/1/0/2
10.0.36.76/10/1/0|10.0.36.76/10/1/0/1
143.0.68.51/2/0/4|143.0.68.51/2/0/4/49
10.0.36.78/3/1/2|10.0.36.78/3/1/2/2
12.80.72.28/0/0/2|12.80.72.28/0/0/2/10
10.0.40.35/8/1/0|10.0.40.35/8/1/0/5
149.0.3.222/2/0/1|149.0.3.222/2/0/1/6001
12.122.74.1/0/3/0|12.122.74.1/0/3/0/5
149.4.64.14/0/1/1|149.4.64.14/0/1/1/1
10.0.40.7/0/0/1|10.0.40.7/0/0/1/8
10.0.40.7/0/0/9|10.0.40.7/0/0/9/1
10.0.40.42/3/1/0|10.0.40.42/3/1/0/10
12.122.72.112/4/0/2|12.122.72.112/4/0/2/2
10.0.38.50/0/0/5|10.0.38.50/0/0/5/19
14.195.0.50/0/0/7|14.195.0.50/0/0/7/2
8.8.0.167/2/0/3|8.8.0.167/2/0/3/12
148.0.131.182/0/0/1|148.0.131.182/0/0/1/10
10.0.36.5/0/0/8|10.0.36.5/0/0/8/1
12.123.80.215/4/0/0|12.123.80.215/4/0/0/4
10.0.8.124/0/0/0|10.0.8.124/0/0/0/8
12.122.72.115/1/3/8|12.122.72.115/1/3/8/4
143.0.68.168/1/1/1|143.0.68.168/1/1/1/6000
10.0.36.6/0/1/0|10.0.36.6/0/1/0/9
149.0.3.196/5/0/8|149.0.3.196/5/0/8/6005
143.0.68.229/1/0/1|143.0.68.229/1/0/1/7
149.9.0.128/1/2/0|149.9.0.128/1/2/0/7
143.0.68.242/3/2/1|143.0.68.242/3/2/1/184
10.0.32.64/0/2/8|10.0.32.64/0/2/8/2
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6025
143.0.68.181/0/1/0|143.0.68.181/0/1/0/4
12.123.80.188/0/0/2|12.123.80.188/0/0/2/6000
10.0.36.75/11/0/0|10.0.36.75/11/0/0/2
150.0.0.215/0/0/0|150.0.0.215/0/0/0/6015
12.122.72.115/3/2/4|12.122.72.115/3/2/4/2
143.0.24.93/1/3/0|143.0.24.93/1/3/0/12
10.0.36.75/11/0/0|10.0.36.75/11/0/0/6
10.0.36.5/0/0/6|10.0.36.5/0/0/6/3
10.0.36.75/3/0/2|10.0.36.75/3/0/2/1
143.0.68.46/0/0/2|143.0.68.46/0/0/2/6001
10.144.0.61/9/1/8|10.144.0.61/9/1/8/0
143.0.24.60/0/0/0|143.0.24.60/0/0/0/4
149.8.0.128/9/0/1|149.8.0.128/9/0/1/6
10.204.76.1/0/1/0|10.204.76.1/0/1/0/2
143.0.68.242/4/1/7|143.0.68.242/4/1/7/381
143.0.24.102/0/2/1|143.0.24.102/0/2/1/42
10.0.36.78/6/2/1|10.0.36.78/6/2/1/1
10.0.40.1/0/3/9|10.0.40.1/0/3/9/1
10.0.8.124/0/0/1|10.0.8.124/0/0/1/7
10.0.8.124/4/1/5|10.0.8.124/4/1/5/0
10.0.36.78/7/3/1|10.0.36.78/7/3/1/1
12.123.68.1/2/3/0|12.123.68.1/2/3/0/58
10.0.36.74/0/2/4|10.0.36.74/0/2/4/1
10.0.36.5/0/3/8|10.0.36.5/0/3/8/3
12.80.72.102/5/0/1|12.80.72.102/5/0/1/3
149.9.0.128/1/0/6|149.9.0.128/1/0/6/0
149.8.0.160/1/2/0|149.8.0.160/1/2/0/11
150.0.0.56/0/0/0|150.0.0.56/0/0/0/3
10.144.0.137/1/1/7|10.144.0.137/1/1/7/2496
143.0.68.242/5/0/0|143.0.68.242/5/0/0/6041
10.0.40.1/1/1/2|10.0.40.1/1/1/2/7
149.8.0.160/1/2/1|149.8.0.160/1/2/1/6
12.123.80.142/3/0/3|12.123.80.142/3/0/3/28
10.0.8.124/0/0/0|10.0.8.124/0/0/0/16
10.0.8.122/1/1/0|10.0.8.122/1/1/0/13
143.0.68.204/0/0/0|143.0.68.204/0/0/0/4
10.0.40.35/3/3/0|10.0.40.35/3/3/0/1
12.82.0.53/2/0/8|12.82.0.53/2/0/8/130
150.0.0.171/0/0/3|150.0.0.171/0/0/3/8
143.0.68.173/0/0/3|143.0.68.173/0/0/3/6
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6015
10.144.0.155/4/0/0|10.144.0.155/4/0/0/752
150.0.0.201/1/0/0|150.0.0.201/1/0/0/4
10.0.36.73/1/2/8|10.0.36.73/1/2/8/1
10.0.40.7/2/0/9|10.0.40.7/2/0/9/1
12.80.0.212/3/0/0|12.80.0.212/3/0/0/16
12.122.72.112/2/1/9|12.122.72.112/2/1/9/3
10.0.40.1/3/0/0|10.0.40.1/3/0/0/2
10.0.8.122/5/1/5|10.0.8.122/5/1/5/1
143.0.68.242/3/2/5|143.0.68.242/3/2/5/6002
143.0.68.24/5/2/2|143.0.68.24/5/2/2/27
10.0.36.72/6/0/3|10.0.36.72/6/0/3/8
149.9.0.27/1/0/0|149.9.0.27/1/0/0/6011
10.0.36.75/11/2/1|10.0.36.75/11/2/1/4
10.0.38.46/0/0/0|10.0.38.46/0/0/0/4
10.144.0.137/1/2/9|10.144.0.137/1/2/9/6011
10.0.36.5/0/3/5|10.0.36.5/0/3/5/1
10.0.36.17/9/2/2|10.0.36.17/9/2/2/1
10.0.40.33/1/0/0|10.0.40.33/1/0/0/10
10.0.8.122/1/1/1|10.0.8.122/1/1/1/11
10.0.8.124/4/0/5|10.0.8.124/4/0/5/1
8.8.0.217/0/0/2|8.8.0.217/0/0/2/5
12.123.80.214/3/0/4|12.123.80.214/3/0/4/131
10.144.0.137/1/3/5|10.144.0.137/1/3/5/6070
12.122.72.115/1/0/6|12.122.72.115/1/0/6/7
12.122.72.112/1/0/8|12.122.72.112/1/0/8/2
10.0.40.4/2/3/0|10.0.40.4/2/3/0/1
12.123.80.84/0/0/5|12.123.80.84/0/0/5/6
10.0.36.7/5/0/1|10.0.36.7/5/0/1/1
78.23.44.28/0/1/6|78.23.44.28/0/1/6/3
143.0.68.230/5/1/0|143.0.68.230/5/1/0/6032
192.168.114.56/GigabitEthernet0/0|192.168.114.56/GigabitEthernet0/0/1
10.0.36.6/0/1/0|10.0.36.6/0/1/0/2
12.122.72.115/1/0/9|12.122.72.115/1/0/9/2
149.8.0.20/0/0/2|149.8.0.20/0/0/2/8
8.8.0.167/2/0/0|8.8.0.167/2/0/0/9
148.0.131.239/5/0/0|148.0.131.239/5/0/0/6029
10.0.36.7/5/0/4|10.0.36.7/5/0/4/2
143.1.140.2/5/3/6|143.1.140.2/5/3/6/5
10.0.40.4/0/1/8|10.0.40.4/0/1/8/3
10.0.40.4/3/1/1|10.0.40.4/3/1/1/13
10.0.36.73/1/0/1|10.0.36.73/1/0/1/2
8.8.0.220/1/0/0|8.8.0.220/1/0/0/2
148.0.131.253/4/2/0|148.0.131.253/4/2/0/21
10.0.36.21/2/3/0|10.0.36.21/2/3/0/3
12.123.80.27/1/0/0|12.123.80.27/1/0/0/10
149.8.0.160/7/0/4|149.8.0.160/7/0/4/1
149.4.64.5/0/3/5|149.4.64.5/0/3/5/1
8.8.0.118/1/1/2|8.8.0.118/1/1/2/27
148.0.131.204/5/0/0|148.0.131.204/5/0/0/6154
149.9.0.5/5/0/3|149.9.0.5/5/0/3/14
78.23.44.28/0/1/3|78.23.44.28/0/1/3/97
10.0.40.4/3/1/1|10.0.40.4/3/1/1/11
143.0.68.184/0/1/6|143.0.68.184/0/1/6/6007
149.0.3.202/0/0/0|149.0.3.202/0/0/0/6006
10.0.36.6/1/0/2|10.0.36.6/1/0/2/1
10.0.36.5/0/3/8|10.0.36.5/0/3/8/6
10.0.34.15/3/0/6|10.0.34.15/3/0/6/1
149.8.0.160/1/2/2|149.8.0.160/1/2/2/1
149.0.3.244/2/2/0|149.0.3.244/2/2/0/6000
143.0.24.168/3/0/4|143.0.24.168/3/0/4/126
10.0.40.4/3/0/0|10.0.40.4/3/0/0/11
10.0.40.36/1/0/1|10.0.40.36/1/0/1/3
10.0.36.78/0/3/0|10.0.36.78/0/3/0/1
143.0.24.98/1/0/9|143.0.24.98/1/0/9/62
8.8.0.144/5.0/1.1|8.8.0.144/5.0/1.1/2
12.123.68.4/3/0/0|12.123.68.4/3/0/0/7
143.0.24.8/0/0/0|143.0.24.8/0/0/0/3
12.80.0.207/2/0/0|12.80.0.207/2/0/0/30
10.0.36.77/1/3/2|10.0.36.77/1/3/2/7
10.0.36.14/2/0/2|10.0.36.14/2/0/2/1
150.0.0.144/0/3/0|150.0.0.144/0/3/0/3
10.0.36.21/2/0/1|10.0.36.21/2/0/1/3
10.144.0.137/1/0/2|10.144.0.137/1/0/2/6010
10.0.36.23/0/0/3|10.0.36.23/0/0/3/0
150.0.0.207/1/0/3|150.0.0.207/1/0/3/12
10.144.0.61/10/0/2|10.144.0.61/10/0/2/17
10.0.8.124/4/3/2|10.0.8.124/4/3/2/4
10.0.36.21/2/3/7|10.0.36.21/2/3/7/0
143.1.140.2/3/0/0|143.1.140.2/3/0/0/12
143.0.24.92/1/1/0|143.0.24.92/1/1/0/7
10.0.40.4/0/1/7|10.0.40.4/0/1/7/2
10.0.8.122/1/1/1|10.0.8.122/1/1/1/16
10.0.38.63/1/0/4|10.0.38.63/1/0/4/10
10.0.40.4/3/0/8|10.0.40.4/3/0/8/14
12.123.80.17/2/0/8|12.123.80.17/2/0/8/6006
12.123.80.32/1/0/8|12.123.80.32/1/0/8/42
10.144.0.137/1/0/1|10.144.0.137/1/0/1/6010
10.0.36.75/8/2/1|10.0.36.75/8/2/1/5
10.144.0.123/0/0/0|10.144.0.123/0/0/0/4
143.0.24.168/3/0/4|143.0.24.168/3/0/4/6001
12.82.100.7/5/0/7|12.82.100.7/5/0/7/10
